producto,ciudad,fecha_venta,cantidad_vendida,precio_venta,descuento_pct,stock_disponible,margen_ganancia,promocion,dias_hasta_vencimiento,tiene_promocion,ratio_venta_stock,es_fin_semana,anio,mes,dia,dia_semana,trimestre,prediccion_demanda
Aceite Vegetal 1L,Cali,2026-01-14,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,0,2026,1,14,2,1,9.029482
Aceite Vegetal 1L,Cali,2026-01-15,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,0,2026,1,15,3,1,9.029482
Aceite Vegetal 1L,Cali,2026-01-16,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,0,2026,1,16,4,1,9.029482
Aceite Vegetal 1L,Cali,2026-01-17,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,1,2026,1,17,5,1,9.029482
Aceite Vegetal 1L,Cali,2026-01-18,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,1,2026,1,18,6,1,9.029482
Aceite Vegetal 1L,Cali,2026-01-19,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,0,2026,1,19,0,1,9.029482
Aceite Vegetal 1L,Cali,2026-01-20,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,0,2026,1,20,1,1,9.029482
Aceite Vegetal 1L,Cali,2026-01-21,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,0,2026,1,21,2,1,9.029482
Aceite Vegetal 1L,Cali,2026-01-22,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,0,2026,1,22,3,1,9.029482
Aceite Vegetal 1L,Cali,2026-01-23,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,0,2026,1,23,4,1,9.029482
Aceite Vegetal 1L,Cali,2026-01-24,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,1,2026,1,24,5,1,9.029482
Aceite Vegetal 1L,Cali,2026-01-25,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,1,2026,1,25,6,1,9.029482
Aceite Vegetal 1L,Cali,2026-01-26,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,0,2026,1,26,0,1,9.029482
Aceite Vegetal 1L,Cali,2026-01-27,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,0,2026,1,27,1,1,9.029482
Aceite Vegetal 1L,Cali,2026-01-28,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,0,2026,1,28,2,1,9.029482
Aceite Vegetal 1L,Cali,2026-01-29,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,0,2026,1,29,3,1,9.029482
Aceite Vegetal 1L,Cali,2026-01-30,0,9873.361940298508,0.1457089552238806,9.0,18487.491826495934,Sin promoción,30,0,0,0,2026,1,30,4,1,9.029482
Manzana kg,Barranquilla,2026-01-01,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,1,3,1,8.029629
Manzana kg,Barranquilla,2026-01-02,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,2,4,1,8.029629
Manzana kg,Barranquilla,2026-01-03,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,1,2026,1,3,5,1,8.029629
Manzana kg,Barranquilla,2026-01-04,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,1,2026,1,4,6,1,8.029629
Manzana kg,Barranquilla,2026-01-05,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,5,0,1,8.029629
Manzana kg,Barranquilla,2026-01-06,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,6,1,1,8.029629
Manzana kg,Barranquilla,2026-01-07,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,7,2,1,8.029629
Manzana kg,Barranquilla,2026-01-08,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,8,3,1,8.029629
Manzana kg,Barranquilla,2026-01-09,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,9,4,1,8.029629
Manzana kg,Barranquilla,2026-01-10,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,1,2026,1,10,5,1,8.029629
Manzana kg,Barranquilla,2026-01-11,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,1,2026,1,11,6,1,8.029629
Manzana kg,Barranquilla,2026-01-12,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,12,0,1,8.029629
Manzana kg,Barranquilla,2026-01-13,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,13,1,1,8.029629
Manzana kg,Barranquilla,2026-01-14,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,14,2,1,8.029629
Manzana kg,Barranquilla,2026-01-15,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,15,3,1,8.029629
Manzana kg,Barranquilla,2026-01-16,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,16,4,1,8.029629
Manzana kg,Barranquilla,2026-01-17,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,1,2026,1,17,5,1,8.029629
Manzana kg,Barranquilla,2026-01-18,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,1,2026,1,18,6,1,8.029629
Manzana kg,Barranquilla,2026-01-19,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,19,0,1,8.029629
Manzana kg,Barranquilla,2026-01-20,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,20,1,1,8.029629
Manzana kg,Barranquilla,2026-01-21,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,21,2,1,8.029629
Manzana kg,Barranquilla,2026-01-22,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,22,3,1,8.029629
Manzana kg,Barranquilla,2026-01-23,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,23,4,1,8.029629
Manzana kg,Barranquilla,2026-01-24,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,1,2026,1,24,5,1,8.029629
Manzana kg,Barranquilla,2026-01-25,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,1,2026,1,25,6,1,8.029629
Manzana kg,Barranquilla,2026-01-26,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,26,0,1,8.029629
Manzana kg,Barranquilla,2026-01-27,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,27,1,1,8.029629
Manzana kg,Barranquilla,2026-01-28,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,28,2,1,8.029629
Manzana kg,Barranquilla,2026-01-29,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,29,3,1,8.029629
Manzana kg,Barranquilla,2026-01-30,0,5357.718884120171,0.17339055793991415,8.974248927038627,10060.005741132582,Sin promoción,30,0,0,0,2026,1,30,4,1,8.029629
Queso Campesino 500g,Bogotá,2026-01-01,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,1,3,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-02,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,2,4,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-03,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,1,2026,1,3,5,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-04,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,1,2026,1,4,6,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-05,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,5,0,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-06,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,6,1,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-07,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,7,2,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-08,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,8,3,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-09,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,9,4,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-10,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,1,2026,1,10,5,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-11,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,1,2026,1,11,6,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-12,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,12,0,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-13,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,13,1,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-14,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,14,2,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-15,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,15,3,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-16,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,16,4,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-17,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,1,2026,1,17,5,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-18,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,1,2026,1,18,6,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-19,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,19,0,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-20,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,20,1,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-21,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,21,2,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-22,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,22,3,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-23,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,23,4,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-24,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,1,2026,1,24,5,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-25,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,1,2026,1,25,6,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-26,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,26,0,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-27,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,27,1,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-28,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,28,2,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-29,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,29,3,1,9.029482
Queso Campesino 500g,Bogotá,2026-01-30,0,7813.210638297873,0.17510638297872338,9.195744680851064,15255.298284871902,Sin promoción,30,0,0,0,2026,1,30,4,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-01,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,1,3,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-02,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,2,4,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-03,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,1,2026,1,3,5,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-04,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,1,2026,1,4,6,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-05,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,5,0,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-06,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,6,1,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-07,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,7,2,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-08,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,8,3,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-09,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,9,4,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-10,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,1,2026,1,10,5,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-11,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,1,2026,1,11,6,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-12,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,12,0,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-13,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,13,1,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-14,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,14,2,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-15,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,15,3,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-16,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,16,4,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-17,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,1,2026,1,17,5,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-18,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,1,2026,1,18,6,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-19,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,19,0,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-20,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,20,1,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-21,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,21,2,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-22,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,22,3,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-23,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,23,4,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-24,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,1,2026,1,24,5,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-25,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,1,2026,1,25,6,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-26,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,26,0,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-27,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,27,1,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-28,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,28,2,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-29,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,29,3,1,9.029482
Queso Campesino 500g,Bucaramanga,2026-01-30,0,8014.095768374164,0.1623608017817372,9.10913140311804,15337.122843165433,Sin promoción,30,0,0,0,2026,1,30,4,1,9.029482
Huevos Docena,Bogotá,2026-01-01,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,1,3,1,9.029482
Huevos Docena,Bogotá,2026-01-02,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,2,4,1,9.029482
Huevos Docena,Bogotá,2026-01-03,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,1,2026,1,3,5,1,9.029482
Huevos Docena,Bogotá,2026-01-04,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,1,2026,1,4,6,1,9.029482
Huevos Docena,Bogotá,2026-01-05,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,5,0,1,9.029482
Huevos Docena,Bogotá,2026-01-06,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,6,1,1,9.029482
Huevos Docena,Bogotá,2026-01-07,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,7,2,1,9.029482
Huevos Docena,Bogotá,2026-01-08,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,8,3,1,9.029482
Huevos Docena,Bogotá,2026-01-09,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,9,4,1,9.029482
Huevos Docena,Bogotá,2026-01-10,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,1,2026,1,10,5,1,9.029482
Huevos Docena,Bogotá,2026-01-11,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,1,2026,1,11,6,1,9.029482
Huevos Docena,Bogotá,2026-01-12,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,12,0,1,9.029482
Huevos Docena,Bogotá,2026-01-13,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,13,1,1,9.029482
Huevos Docena,Bogotá,2026-01-14,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,14,2,1,9.029482
Huevos Docena,Bogotá,2026-01-15,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,15,3,1,9.029482
Huevos Docena,Bogotá,2026-01-16,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,16,4,1,9.029482
Huevos Docena,Bogotá,2026-01-17,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,1,2026,1,17,5,1,9.029482
Huevos Docena,Bogotá,2026-01-18,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,1,2026,1,18,6,1,9.029482
Huevos Docena,Bogotá,2026-01-19,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,19,0,1,9.029482
Huevos Docena,Bogotá,2026-01-20,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,20,1,1,9.029482
Huevos Docena,Bogotá,2026-01-21,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,21,2,1,9.029482
Huevos Docena,Bogotá,2026-01-22,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,22,3,1,9.029482
Huevos Docena,Bogotá,2026-01-23,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,23,4,1,9.029482
Huevos Docena,Bogotá,2026-01-24,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,1,2026,1,24,5,1,9.029482
Huevos Docena,Bogotá,2026-01-25,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,1,2026,1,25,6,1,9.029482
Huevos Docena,Bogotá,2026-01-26,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,26,0,1,9.029482
Huevos Docena,Bogotá,2026-01-27,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,27,1,1,9.029482
Huevos Docena,Bogotá,2026-01-28,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,28,2,1,9.029482
Huevos Docena,Bogotá,2026-01-29,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,29,3,1,9.029482
Huevos Docena,Bogotá,2026-01-30,0,9518.212062256809,0.16556420233463037,9.09533073929961,18403.23568977109,Sin promoción,30,0,0,0,2026,1,30,4,1,9.029482
Yogurt 1L,Bucaramanga,2026-01-01,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,0,2026,1,1,3,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-02,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,0,2026,1,2,4,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-03,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,1,2026,1,3,5,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-04,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,1,2026,1,4,6,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-05,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,0,2026,1,5,0,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-06,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,0,2026,1,6,1,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-07,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,0,2026,1,7,2,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-08,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,0,2026,1,8,3,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-09,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,0,2026,1,9,4,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-10,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,1,2026,1,10,5,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-11,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,1,2026,1,11,6,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-12,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,0,2026,1,12,0,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-13,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,0,2026,1,13,1,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-14,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,0,2026,1,14,2,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-15,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,0,2026,1,15,3,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-16,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,0,2026,1,16,4,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-17,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,1,2026,1,17,5,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-18,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,1,2026,1,18,6,1,8.029629
Yogurt 1L,Bucaramanga,2026-01-19,0,5908.427125506073,0.15789473684210525,8.88663967611336,10861.126232257606,Sin promoción,30,0,0,0,2026,1,19,0,1,8.029629
